Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Arts & Humanities,College Of Letters & science,Art - studio,93,69,13,3.22 - 3.71,3.00 - 3.61,74%,19%,
Arts & Humanities,College Of Letters & science,Art history,117,74,7,3.31 - 3.69,2.74 - 3.50,63%,9%,
Arts & Humanities,College Of Letters & science,Comparative literature,26,15,3,3.20 - 3.72,masked,58%,20%,
Arts & Humanities,College Of Letters & science,Dance,17,7,3,3.05 - 3.38,masked,41%,43%,
Arts & Humanities,College Of Letters & science,English,435,231,42,3.29 - 3.72,3.03 - 3.50,53%,18%,
Arts & Humanities,College Of Letters & science,Film studies,262,126,36,3.24 - 3.68,3.16 - 3.50,48%,29%,
Arts & Humanities,College Of Letters & science,History,322,183,37,3.30 - 3.78,2.97 - 3.51,57%,20%,
Arts & Humanities,College Of Letters & science,History of public policy,12,5,3,3.73 - 3.79,masked,42%,60%,
Arts & Humanities,College Of Letters & science,Linguistics,129,73,12,3.37 - 3.74,3.17 - 3.70,57%,16%,
Arts & Humanities,College Of Letters & science,Music,46,20,5,3.34 - 3.80,3.39 - 3.90,43%,25%,
Arts & Humanities,College Of Letters & science,Philosophy,200,116,16,3.30 - 3.70,3.13 - 3.40,58%,14%,
Arts & Humanities,College Of Letters & science,Spanish,50,18,3,3.26 - 3.74,masked,36%,17%,
Arts & Humanities,College Of Letters & science,Theater,78,34,8,3.30 - 3.73,3.23 - 3.76,44%,24%,
Business,College Of Letters & science,Actuarial science,89,67,21,3.49 - 3.86,3.22 - 4.00,75%,31%,
Computer Science,College Of Engineering,Computer science,350,12,3,3.63 - 3.85,masked,3%,25%,
Engineering,College Of Engineering,Chemical engineering,688,119,28,3.61 - 3.90,3.51 - 3.85,17%,24%,
Engineering,College Of Engineering,Computer engineering,146,21,5,3.60 - 3.92,3.39 - 3.71,14%,24%,
Engineering,College Of Engineering,Electrical engineering,269,70,9,3.58 - 3.91,3.46 - 3.56,26%,13%,
Life Sciences,College Of Letters & science,Biological sciences,"1,287",451,99,3.30 - 3.73,3.20 - 3.59,35%,22%,
Life Sciences,College Of Letters & science,Environmental studies,200,101,38,3.25 - 3.60,3.22 - 3.53,51%,38%,
Other/Interdisciplinary,College Of Letters & science,Communication studies,"1,041",596,200,3.27 - 3.74,3.12 - 3.55,57%,34%,
Other/Interdisciplinary,College Of Letters & science,Global studies,177,99,31,3.26 - 3.70,3.10 - 3.55,56%,31%,
Physical Sciences/Math,College Of Letters & science,Chemistry,491,275,42,3.23 - 3.65,3.11 - 3.44,56%,15%,
Physical Sciences/Math,College Of Letters & science,Financial mathematics & statistics,55,36,10,3.37 - 3.69,3.14 - 3.51,65%,28%,
Physical Sciences/Math,College Of Letters & science,Geology,68,30,6,3.10 - 3.61,2.95 - 3.54,44%,20%,
Physical Sciences/Math,College Of Letters & science,Mathematical sciences,47,25,6,3.20 - 3.64,3.12 - 3.75,53%,24%,
Physical Sciences/Math,College Of Letters & science,Mathematics,226,139,21,3.26 - 3.80,3.25 - 3.81,62%,15%,
Physical Sciences/Math,College Of Letters & science,Physics,211,130,30,3.29 - 3.76,3.22 - 3.51,62%,23%,
Social Sciences,College Of Letters & science,African area studies,30,15,3,3.45 - 3.92,masked,50%,20%,
Social Sciences,College Of Letters & science,Anthropology,423,222,30,3.23 - 3.65,2.96 - 3.38,52%,14%,
Social Sciences,College Of Letters & science,Biopsychology,181,111,37,3.30 - 3.66,3.21 - 3.47,61%,33%,
Social Sciences,College Of Letters & science,Economics,"1,233",622,108,3.35 - 3.81,3.24 - 3.59,50%,17%,
Social Sciences,College Of Letters & science,Economics - mathematics,106,73,4,3.44 - 3.86,masked,69%,5%,
Social Sciences,College Of Letters & science,Economics and accounting,"1,208",713,211,3.37 - 3.84,3.21 - 3.64,59%,30%,
Social Sciences,College Of Letters & science,Geography,67,42,8,3.44 - 3.87,3.30 - 3.76,63%,19%,
Social Sciences,College Of Letters & science,Middle eastern studies,22,10,3,3.30 - 3.65,masked,45%,30%,
Social Sciences,College Of Letters & science,Physical geography,16,11,3,3.47 - 3.72,masked,69%,27%,
Social Sciences,College Of Letters & science,Political science,648,308,36,3.27 - 3.75,3.06 - 3.57,48%,12%,
Social Sciences,College Of Letters & science,Psychology,"1,391",747,206,3.26 - 3.73,3.12 - 3.55,54%,28%,
Social Sciences,College Of Letters & science,Sociology,630,340,89,3.25 - 3.66,3.12 - 3.46,54%,26%,
