Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Architecture,College Of Environmental design,Architecture,235,73,61,3.31 - 3.72,3.34 - 3.73,31%,84%,
Architecture,College Of Environmental design,Landscape architecture,25,6,4,2.84 - 3.32,masked,24%,67%,
Arts & Humanities,College Of Letters & science,Art,159,45,28,3.59 - 3.86,3.58 - 3.86,28%,62%,
Arts & Humanities,College Of Letters & science,Chinese language & literature,50,17,12,3.48 - 3.82,3.48 - 3.83,34%,71%,
Arts & Humanities,College Of Letters & science,Comparative literature,54,19,12,3.68 - 3.93,3.69 - 3.90,35%,63%,
Arts & Humanities,College Of Letters & science,Dance & performance studies,24,5,3,3.77 - 3.89,masked,21%,60%,
Arts & Humanities,College Of Letters & science,English,646,228,138,3.60 - 3.89,3.56 - 3.87,35%,61%,
Arts & Humanities,College Of Letters & science,Film,217,58,30,3.60 - 3.86,3.60 - 3.85,27%,52%,
Arts & Humanities,College Of Letters & science,French,26,5,4,3.57 - 3.89,masked,19%,80%,
Arts & Humanities,College Of Letters & science,German,13,6,5,3.43 - 3.72,3.37 - 3.63,46%,83%,
Arts & Humanities,College Of Letters & science,History,355,61,27,3.81 - 3.97,3.79 - 3.97,17%,44%,
Arts & Humanities,College Of Letters & science,History of art,134,69,43,3.60 - 3.89,3.57 - 3.90,51%,62%,
Arts & Humanities,College Of Letters & science,Japanese language & literature,110,57,39,3.61 - 3.90,3.61 - 3.93,52%,68%,
Arts & Humanities,College Of Letters & science,Linguistics,165,30,17,3.71 - 4.00,3.72 - 4.00,18%,57%,
Arts & Humanities,College Of Letters & science,Music,107,27,21,3.55 - 3.86,3.54 - 3.81,25%,78%,
Arts & Humanities,College Of Letters & science,Near eastern languages & literature,11,4,3,masked,masked,36%,75%,
Arts & Humanities,College Of Letters & science,Philosophy,360,101,54,3.55 - 3.92,3.52 - 3.92,28%,53%,
Arts & Humanities,College Of Letters & science,Religious studies,39,14,11,3.53 - 3.82,3.54 - 3.85,36%,79%,
Arts & Humanities,College Of Letters & science,Rhetoric,122,47,34,3.49 - 3.83,3.40 - 3.80,39%,72%,
Arts & Humanities,College Of Letters & science,Slavic languages & literature,7,4,3,masked,masked,57%,75%,
Arts & Humanities,College Of Letters & science,Spanish,45,23,17,3.51 - 3.68,3.50 - 3.71,51%,74%,
Arts & Humanities,College Of Letters & science,Spanish - option d,24,13,4,3.65 - 3.85,masked,54%,31%,
Arts & Humanities,College Of Letters & science,Theater and performance studies,89,31,13,3.63 - 3.90,3.69 - 3.95,35%,42%,
Business,School Of Business administration,Business administration,"1,472",89,79,3.74 - 3.96,3.72 - 3.95,6%,89%,
Computer Science,College Of Letters & science,Computer science,239,33,24,3.65 - 4.00,3.68 - 4.00,14%,73%,
Engineering,College Of Chemistry,Chemical engineering,170,32,24,3.81 - 4.00,3.78 - 4.00,19%,75%,
Engineering,College Of Chemistry,Chemical engineering and materials science and engineering,40,11,10,3.68 - 3.89,3.76 - 3.91,28%,91%,
Engineering,College Of Engineering,Bioengineering,141,12,8,3.88 - 4.00,3.80 - 4.00,9%,67%,
Engineering,College Of Engineering,Civil engineering,254,33,26,3.81 - 4.00,3.80 - 3.98,13%,79%,
Engineering,College Of Engineering,Electrical engineering  - computer science,647,84,64,3.86 - 4.00,3.86 - 4.00,13%,76%,
Engineering,College Of Engineering,Electrical engineering & computer sciences &  materials science and engineering,54,8,7,3.72 - 3.97,3.72 - 3.98,15%,88%,
Engineering,College Of Engineering,Electrical engineering and computer sciences and nuclear engineering,23,5,3,3.82 - 3.92,masked,22%,60%,
Engineering,College Of Engineering,Industrial engineering & operations research engineering,52,10,10,3.80 - 4.00,3.80 - 4.00,19%,100%,
Engineering,College Of Engineering,Materials science and engineering and mechanical engineering,36,6,5,3.75 - 3.87,3.75 - 3.88,17%,83%,
Engineering,College Of Engineering,Mechanical engineering,415,72,60,3.77 - 4.00,3.75 - 4.00,17%,83%,
Engineering,College Of Engineering,Mechanical engineering and nuclear engineering,19,5,4,3.95 - 4.00,masked,26%,80%,
Engineering,College Of Engineering,Nuclear engineering,28,8,6,3.69 - 3.97,3.67 - 3.96,29%,75%,
Engineering,College Of Letters & science,Operations research & management science,17,6,3,3.74 - 3.92,masked,35%,50%,
Life Sciences,College Of Letters & science,Environmental economics & policy,85,24,18,3.69 - 4.00,3.64 - 3.98,28%,75%,
Life Sciences,College Of Letters & science,Environmental science,29,8,6,3.56 - 3.90,3.51 - 3.93,28%,75%,
Life Sciences,College Of Letters & science,Integrative biology,92,17,7,3.62 - 3.83,3.54 - 3.97,18%,41%,
