Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Architecture,School Of The arts & architecture,Architectural studies,245,34,23,3.61 - 3.94,3.58 - 3.90,14%,68%,
Arts & Humanities,College Of Letters & science,American literature & culture,64,29,22,3.48 - 3.73,3.49 - 3.81,45%,76%,
Arts & Humanities,College Of Letters & science,Art history,149,88,51,3.55 - 3.89,3.44 - 3.87,59%,58%,
Arts & Humanities,College Of Letters & science,Asian languages and linguistics,30,10,10,3.37 - 3.77,3.37 - 3.77,33%,100%,
Arts & Humanities,College Of Letters & science,Chinese,54,18,9,3.59 - 3.85,3.57 - 3.79,33%,50%,
Arts & Humanities,College Of Letters & science,Comparative literature,53,28,16,3.57 - 3.87,3.47 - 3.78,53%,57%,
Arts & Humanities,College Of Letters & science,English,735,318,170,3.68 - 3.93,3.63 - 3.92,43%,53%,
Arts & Humanities,College Of Letters & science,French,18,11,4,3.53 - 3.94,masked,61%,36%,
Arts & Humanities,College Of Letters & science,Japanese,91,46,29,3.55 - 3.91,3.42 - 3.87,51%,63%,
Arts & Humanities,College Of Letters & science,Korean,20,8,6,3.78 - 3.87,3.78 - 3.85,40%,75%,
Arts & Humanities,College Of Letters & science,Linguistics,103,47,27,3.62 - 3.91,3.52 - 3.89,46%,57%,
Arts & Humanities,College Of Letters & science,Linguistics - english,17,5,4,3.66 - 3.91,masked,29%,80%,
Arts & Humanities,College Of Letters & science,Linguistics & anthropology,46,13,8,3.64 - 3.81,3.62 - 3.78,28%,62%,
Arts & Humanities,College Of Letters & science,Linguistics & asian languages & cultures,142,24,12,3.69 - 3.91,3.68 - 3.90,17%,50%,
Arts & Humanities,College Of Letters & science,Linguistics & computer science,82,23,14,3.63 - 3.93,3.57 - 3.82,28%,61%,
Arts & Humanities,College Of Letters & science,Linguistics & philosophy,29,8,5,3.42 - 3.86,3.39 - 3.77,28%,63%,
Arts & Humanities,College Of Letters & science,Linguistics & psychology,85,34,22,3.51 - 3.89,3.55 - 3.88,40%,65%,
Arts & Humanities,College Of Letters & science,Linguistics & spanish,9,5,3,3.56 - 3.78,masked,56%,60%,
Arts & Humanities,College Of Letters & science,Philosophy,354,190,107,3.54 - 3.86,3.53 - 3.85,54%,56%,
Arts & Humanities,College Of Letters & science,Pre-history,554,292,196,3.62 - 3.93,3.59 - 3.93,53%,67%,
Arts & Humanities,College Of Letters & science,Spanish,75,31,13,3.37 - 3.80,3.37 - 3.71,41%,42%,
Arts & Humanities,College Of Letters & science,Spanish & linguistics,19,10,6,3.60 - 3.71,3.62 - 3.93,53%,60%,
Arts & Humanities,School Of The arts & architecture,Art,304,24,20,3.32 - 3.66,3.30 - 3.66,8%,83%,
Arts & Humanities,School Of The arts & architecture,Dance,47,3,3,masked,masked,6%,100%,
Arts & Humanities,School Of The arts & architecture,Design media arts,308,18,16,3.56 - 3.84,3.54 - 3.83,6%,89%,
Arts & Humanities,School Of The arts & architecture,Ethnomusicology,15,10,8,3.75 - 3.99,3.76 - 4.00,67%,80%,
Arts & Humanities,School Of The arts & architecture,World arts & culture,27,9,9,3.62 - 3.84,3.62 - 3.84,33%,100%,
Arts & Humanities,"School Of Theater, film and television",Film & television,840,13,11,3.80 - 3.94,3.82 - 3.97,2%,85%,
Arts & Humanities,"School Of Theater, film and television",Theater,284,9,8,3.75 - 3.88,3.69 - 3.87,3%,89%,
Business,College Of Letters & science,Labor studies,25,8,3,3.45 - 3.87,masked,32%,38%,
Business,College Of Letters & science,Pre-business economics,"2,078",239,144,3.85 - 4.00,3.84 - 4.00,12%,60%,
Computer Science,School Of Engineering & applied sci,Computer science,"1,700",76,46,3.93 - 4.00,3.92 - 4.00,4%,61%,
Engineering,School Of Engineering & applied sci,Aerospace engineering,211,20,15,3.88 - 3.97,3.90 - 4.00,9%,75%,
Engineering,School Of Engineering & applied sci,Bioengineering,137,19,3,3.77 - 4.00,masked,14%,16%,
Engineering,School Of Engineering & applied sci,Chemical engineering,181,50,20,3.82 - 4.00,3.76 - 3.99,28%,40%,
Engineering,School Of Engineering & applied sci,Civil engineering,250,54,17,3.75 - 3.92,3.67 - 3.91,22%,31%,
Engineering,School Of Engineering & applied sci,Computer engineering,186,5,4,3.91 - 4.00,masked,3%,80%,
Engineering,School Of Engineering & applied sci,Computer science & engineering,359,24,8,3.95 - 4.00,3.92 - 4.00,7%,33%,
Engineering,School Of Engineering & applied sci,Electrical engineering,370,112,56,3.79 - 4.00,3.78 - 4.00,30%,50%,
Engineering,School Of Engineering & applied sci,Materials engineering,40,14,3,3.69 - 3.92,masked,35%,21%,
Engineering,School Of Engineering & applied sci,Mechanical engineering,544,76,34,3.83 - 4.00,3.82 - 4.00,14%,45%,
Life Sciences,College Of Letters & science,Biochemistry,382,143,74,3.73 - 3.96,3.70 - 3.93,37%,52%,
Life Sciences,College Of Letters & science,Biology,956,196,111,3.76 - 3.96,3.72 - 3.94,21%,57%,
Life Sciences,College Of Letters & science,"Ecology, behavior & evolution",82,13,7,3.59 - 3.93,3.59 - 3.83,16%,54%,
Life Sciences,College Of Letters & science,Environmental science,145,26,13,3.51 - 3.84,3.41 - 3.87,18%,50%,
Life Sciences,College Of Letters & science,Microbiology - immunology - molecular genetics,216,58,33,3.75 - 3.99,3.71 - 3.92,27%,57%,
Life Sciences,College Of Letters & science,"Molecular, cell, & developmental biology",216,82,50,3.76 - 3.94,3.75 - 3.93,38%,61%,
Life Sciences,College Of Letters & science,Neuroscience,199,44,28,3.72 - 3.96,3.70 - 3.87,22%,64%,
Life Sciences,College Of Letters & science,Physiological science,140,41,32,3.70 - 3.89,3.68 - 3.89,29%,78%,
Life Sciences,College Of Letters & science,Pre-computational & systems biology,14,5,5,3.51 - 3.62,3.51 - 3.62,36%,100%,
Nursing,School Of Nursing,Nursing - four year program,239,12,10,3.64 - 3.85,3.62 - 3.82,5%,83%,
Other/Interdisciplinary,College Of Letters & science,Applied linguistics,44,24,10,3.56 - 3.82,3.53 - 3.74,55%,42%,
Other/Interdisciplinary,College Of Letters & science,Classical civilization,12,5,3,3.49 - 3.79,masked,42%,60%,
Other/Interdisciplinary,College Of Letters & science,Communication,"1,189",109,83,3.95 - 4.00,3.95 - 4.00,9%,76%,
Other/Interdisciplinary,College Of Letters & science,Pre human biology and society,210,36,18,3.73 - 3.92,3.76 - 3.90,17%,50%,
Other/Interdisciplinary,College Of Letters & science,Pre-cognitive science,206,77,49,3.74 - 3.94,3.70 - 3.94,37%,64%,
Other/Interdisciplinary,College Of Letters & science,Pre-global studies,210,66,38,3.77 - 3.98,3.77 - 4.00,31%,58%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,67,16,7,3.81 - 3.95,3.83 - 3.88,24%,44%,
Physical Sciences/Math,College Of Letters & science,Chemistry,293,85,40,3.72 - 3.95,3.70 - 3.91,29%,47%,
Physical Sciences/Math,College Of Letters & science,Earth and environmental science,37,10,4,3.73 - 3.95,masked,27%,40%,
Physical Sciences/Math,College Of Letters & science,Geology,19,5,3,3.71 - 3.80,masked,26%,60%,
Physical Sciences/Math,College Of Letters & science,Physics,204,66,30,3.77 - 3.95,3.66 - 3.94,32%,45%,
Physical Sciences/Math,College Of Letters & science,Pre-applied mathematics,255,108,65,3.78 - 3.98,3.77 - 3.98,42%,60%,
Physical Sciences/Math,College Of Letters & science,Pre-data theory,114,62,33,3.70 - 4.00,3.64 - 3.94,54%,53%,
Physical Sciences/Math,College Of Letters & science,Pre-financial actuarial mathematics,140,52,33,3.87 - 4.00,3.86 - 4.00,37%,63%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics,282,101,53,3.81 - 4.00,3.77 - 3.97,36%,52%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics for teaching,51,17,9,3.64 - 3.87,3.65 - 3.80,33%,53%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics of computation,96,43,24,3.79 - 3.95,3.76 - 3.91,45%,56%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/applied science,22,9,4,3.51 - 3.85,masked,41%,44%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/economics,168,61,46,3.85 - 3.98,3.84 - 3.97,36%,75%,
Physical Sciences/Math,College Of Letters & science,Pre-statistics,298,105,58,3.89 - 4.00,3.85 - 4.00,35%,55%,
Public Admin,College Of Letters & science,Pre-public affairs,128,40,24,3.49 - 3.84,3.52 - 3.84,31%,60%,
Social Sciences,College Of Letters & science,African american studies,72,21,15,3.25 - 3.62,3.24 - 3.56,29%,71%,
Social Sciences,College Of Letters & science,American indian studies,15,6,4,3.33 - 3.44,masked,40%,67%,
Social Sciences,College Of Letters & science,Anthropology,476,224,147,3.58 - 3.88,3.55 - 3.85,47%,66%,
Social Sciences,College Of Letters & science,Asian american studies,38,14,9,3.46 - 3.70,3.44 - 3.70,37%,64%,
Social Sciences,College Of Letters & science,Asian humanities,67,20,7,3.57 - 3.86,3.56 - 3.80,30%,35%,
Social Sciences,College Of Letters & science,Chicana & chicano studies,86,35,24,3.26 - 3.73,3.25 - 3.63,41%,69%,
Social Sciences,College Of Letters & science,Gender studies,183,78,57,3.53 - 3.86,3.54 - 3.84,43%,73%,
Social Sciences,College Of Letters & science,Geography,102,60,38,3.47 - 3.85,3.36 - 3.82,59%,63%,
Social Sciences,College Of Letters & science,Geography/environmental studies,53,30,18,3.54 - 3.96,3.58 - 3.96,57%,60%,
Social Sciences,College Of Letters & science,Pre international development studies,105,29,13,3.58 - 3.89,3.57 - 3.94,28%,45%,
Social Sciences,College Of Letters & science,Pre-asian studies,86,30,14,3.67 - 3.90,3.63 - 3.88,35%,47%,
Social Sciences,College Of Letters & science,Pre-economics,"1,272",211,129,3.83 - 4.00,3.80 - 4.00,17%,61%,
Social Sciences,College Of Letters & science,Pre-political science,"1,377",533,322,3.73 - 3.97,3.71 - 3.94,39%,60%,
Social Sciences,College Of Letters & science,Pre-psychobiology,174,54,41,3.70 - 3.94,3.68 - 3.93,31%,76%,
Social Sciences,College Of Letters & science,Pre-psychology,"2,244",430,336,3.77 - 4.00,3.77 - 4.00,19%,78%,
Social Sciences,College Of Letters & science,Pre-sociology,"1,658",632,386,3.70 - 3.93,3.67 - 3.93,38%,61%,
Social Sciences,College Of Letters & science,Spanish and community and culture,40,21,10,3.44 - 3.70,3.35 - 3.81,53%,48%,
Unknown,Not available,Invalid ccm combination,110,19,17,3.58 - 3.85,3.57 - 3.85,17%,89%,
