Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Architecture,School Of The arts & architecture,Architectural studies,291,28,16,3.78 - 4.00,3.78 - 3.98,10%,57%,
Arts & Humanities,College Of Letters & science,American literature & culture,15,7,4,3.60 - 3.86,masked,47%,57%,
Arts & Humanities,College Of Letters & science,Art history,147,90,52,3.65 - 3.94,3.64 - 3.94,61%,58%,
Arts & Humanities,College Of Letters & science,Asian languages and linguistics,43,13,4,3.66 - 3.90,masked,30%,31%,
Arts & Humanities,College Of Letters & science,Chinese,31,13,7,3.61 - 4.00,3.61 - 3.91,42%,54%,
Arts & Humanities,College Of Letters & science,Comparative literature,29,12,6,3.60 - 3.96,3.53 - 3.86,41%,50%,
Arts & Humanities,College Of Letters & science,English,592,349,177,3.62 - 3.94,3.60 - 3.93,59%,51%,
Arts & Humanities,College Of Letters & science,European languages and transcultural studies with french and francophone,15,6,4,3.71 - 3.88,masked,40%,67%,
Arts & Humanities,College Of Letters & science,Japanese,41,26,12,3.55 - 3.94,3.54 - 3.80,63%,46%,
Arts & Humanities,College Of Letters & science,Korean,26,13,6,3.58 - 3.87,3.75 - 3.87,50%,46%,
Arts & Humanities,College Of Letters & science,Linguistics,90,48,34,3.58 - 3.95,3.54 - 3.94,53%,71%,
Arts & Humanities,College Of Letters & science,Linguistics - english,13,6,4,3.63 - 3.82,masked,46%,67%,
Arts & Humanities,College Of Letters & science,Linguistics & anthropology,30,9,5,3.76 - 3.90,3.77 - 3.90,30%,56%,
Arts & Humanities,College Of Letters & science,Linguistics & asian languages & cultures,17,9,4,3.78 - 3.88,masked,53%,44%,
Arts & Humanities,College Of Letters & science,Linguistics & computer science,145,51,27,3.76 - 4.00,3.76 - 3.99,35%,53%,
Arts & Humanities,College Of Letters & science,Linguistics & psychology,68,31,19,3.58 - 3.93,3.53 - 3.91,46%,61%,
Arts & Humanities,College Of Letters & science,Philosophy,311,177,98,3.62 - 3.93,3.61 - 3.92,57%,55%,
Arts & Humanities,College Of Letters & science,Pre-history,403,249,167,3.63 - 3.95,3.64 - 3.95,62%,67%,
Arts & Humanities,College Of Letters & science,Spanish,46,25,11,3.50 - 3.87,3.51 - 3.87,54%,44%,
Arts & Humanities,School Of Music,Ethnomusicology,14,6,5,3.66 - 3.83,3.65 - 3.70,43%,83%,
Arts & Humanities,School Of Music,Global jazz studies,30,3,3,masked,masked,10%,100%,
Arts & Humanities,School Of Music,Music history and industry,47,4,4,masked,masked,9%,100%,
Arts & Humanities,School Of Music,Music performance,42,4,4,masked,masked,10%,100%,
Arts & Humanities,School Of The arts & architecture,Art,310,25,16,3.49 - 3.91,3.13 - 3.86,8%,64%,
Arts & Humanities,School Of The arts & architecture,Dance,39,14,9,3.58 - 3.89,3.51 - 3.89,36%,64%,
Arts & Humanities,School Of The arts & architecture,Design media arts,326,18,17,3.55 - 3.93,3.54 - 3.93,6%,94%,
Arts & Humanities,School Of The arts & architecture,World arts & culture,44,7,6,3.64 - 3.93,3.62 - 3.84,16%,86%,
Arts & Humanities,"School Of Theater, film and television",Film & television,671,13,11,3.83 - 4.00,3.81 - 4.00,2%,85%,
Arts & Humanities,"School Of Theater, film and television",Theater,231,15,14,3.80 - 3.98,3.79 - 3.99,6%,93%,
Business,College Of Letters & science,Labor studies,65,24,16,3.58 - 3.86,3.58 - 3.83,37%,67%,
Business,College Of Letters & science,Pre-business economics,"2,680",336,188,3.85 - 4.00,3.83 - 4.00,13%,56%,
Computer Science,School Of Engineering & applied sci,Computer science,"1,817",92,64,3.97 - 4.00,3.97 - 4.00,5%,70%,
Education,College Of Letters & science,Pre-education and social transformation,203,98,62,3.66 - 3.90,3.63 - 3.92,48%,63%,
