Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Arts & Humanities,Information & Computer Sci,Computer game science,108,32,12,3.39 - 3.79,3.11 - 3.54,30%,38%,
Arts & Humanities,School Of Humanities,Art history,71,45,5,3.37 - 3.79,3.44 - 3.84,63%,11%,
Arts & Humanities,School Of Humanities,Classics,16,10,3,3.31 - 3.60,masked,63%,30%,
Arts & Humanities,School Of Humanities,Comparative literature,82,49,4,3.32 - 3.75,masked,60%,8%,
Arts & Humanities,School Of Humanities,English,449,296,61,3.31 - 3.75,3.21 - 3.53,66%,21%,
Arts & Humanities,School Of Humanities,Film and media studies,328,196,46,3.32 - 3.75,3.21 - 3.50,60%,23%,
Arts & Humanities,School Of Humanities,History,272,170,28,3.33 - 3.71,3.16 - 3.51,63%,16%,
Arts & Humanities,School Of Humanities,Japanese language & literature,78,41,5,3.31 - 3.68,3.29 - 3.43,53%,12%,
Arts & Humanities,School Of Humanities,Philosophy,172,106,20,3.27 - 3.72,3.07 - 3.50,62%,19%,
Arts & Humanities,School Of Humanities,Spanish,61,36,4,3.13 - 3.66,masked,59%,11%,
Arts & Humanities,School Of The arts,Art,175,106,21,3.37 - 3.79,3.32 - 3.62,61%,20%,
Arts & Humanities,School Of The arts,Dance,32,9,6,3.36 - 3.69,3.39 - 3.68,28%,67%,
Arts & Humanities,School Of The arts,Drama,183,101,41,3.32 - 3.80,3.37 - 3.74,55%,41%,
Arts & Humanities,School Of The arts,Music,51,6,4,3.44 - 3.86,masked,12%,67%,
Business,Information & Computer Sci,Business information management,94,12,7,3.30 - 3.60,3.36 - 3.73,13%,58%,
Business,School Of Administration,Business administration,"1,815",128,18,3.89 - 4.00,3.88 - 3.95,7%,14%,
Business,School Of Social sciences,Business economics,687,414,79,3.54 - 3.90,3.45 - 3.72,60%,19%,
Computer Science,Information & Computer Sci,Computer science,706,351,154,3.32 - 3.72,3.26 - 3.62,50%,44%,
Computer Science,Information & Computer Sci,Informatics,42,17,13,3.26 - 3.72,3.24 - 3.70,40%,76%,
Engineering,Information & Computer Sci,Computer science & engineering,94,30,11,3.40 - 3.85,3.25 - 3.46,32%,37%,
Engineering,Information & Computer Sci,Software engineering,49,22,15,3.41 - 3.69,3.33 - 3.59,45%,68%,
Engineering,School Of Engineering,Aerospace engineering,125,56,16,3.34 - 3.78,3.27 - 3.50,45%,29%,
Engineering,School Of Engineering,Biomedical engineering,159,64,29,3.43 - 3.85,3.35 - 3.66,40%,45%,
Engineering,School Of Engineering,Biomedical engineering: premed,61,24,8,3.37 - 3.90,3.32 - 3.61,39%,33%,
Engineering,School Of Engineering,Chemical engineering,271,138,36,3.39 - 3.83,3.28 - 3.59,51%,26%,
Engineering,School Of Engineering,Computer engineering,213,77,13,3.38 - 3.83,3.30 - 3.57,36%,17%,
Engineering,School Of Engineering,Computer science & engineering,91,34,17,3.35 - 3.62,3.25 - 3.58,37%,50%,
Engineering,School Of Engineering,Engineering - civil,226,73,14,3.38 - 3.76,3.15 - 3.63,32%,19%,
Engineering,School Of Engineering,Engineering - electrical,366,159,37,3.39 - 3.82,3.25 - 3.53,43%,23%,
Engineering,School Of Engineering,Engineering - mechanical,480,237,57,3.35 - 3.77,3.25 - 3.49,49%,24%,
Engineering,School Of Engineering,Environmental engineering,40,14,6,3.51 - 3.85,3.48 - 3.79,35%,43%,
Engineering,School Of Engineering,Materials science engineering,42,16,7,3.36 - 3.73,3.34 - 3.55,38%,44%,
Life Sciences,School Of Biological sciences,Biological sciences,"1,455",480,153,3.35 - 3.75,3.26 - 3.60,33%,32%,
Life Sciences,School Of Physical sciences,Environmental science,63,16,4,3.41 - 3.61,masked,25%,25%,
Other/Interdisciplinary,School Of Humanities,Global cultures,46,30,8,3.25 - 3.76,2.99 - 3.40,65%,27%,
Other/Interdisciplinary,School Of Humanities,Literary journalism,64,36,8,3.36 - 3.69,3.27 - 3.50,56%,22%,
Other/Interdisciplinary,School Of Social sciences,International studies,279,191,65,3.26 - 3.68,3.13 - 3.41,68%,34%,
Other/Interdisciplinary,Social Ecology,Social ecology,53,27,18,2.99 - 3.48,2.92 - 3.37,51%,67%,
Pharmacy,School Of Pharmacy,Pharmaceutical science,210,101,33,3.46 - 3.81,3.37 - 3.80,48%,33%,
Physical Sciences/Math,School Of Physical sciences,Chemistry,460,240,58,3.41 - 3.82,3.22 - 3.66,52%,24%,
Physical Sciences/Math,School Of Physical sciences,Mathematics,405,233,37,3.38 - 3.83,3.21 - 3.54,58%,16%,
Physical Sciences/Math,School Of Physical sciences,Physics,140,64,8,3.41 - 3.79,3.40 - 3.67,46%,13%,
Public Health,School Of Public health,Public health policy,129,97,44,3.30 - 3.70,3.30 - 3.57,75%,45%,
Public Health,School Of Public health,Public health sciences,177,64,27,3.37 - 3.78,3.38 - 3.74,36%,42%,
Social Sciences,School Of Humanities,Chinese studies,43,21,4,3.25 - 3.75,masked,49%,19%,
Social Sciences,School Of Humanities,East asian cultures,37,25,3,3.38 - 3.67,masked,68%,12%,
Social Sciences,School Of Humanities,Gender and sexuality studies,8,8,7,3.22 - 3.32,3.21 - 3.31,100%,88%,
Social Sciences,School Of Social sciences,Anthropology,269,149,20,3.27 - 3.66,3.08 - 3.54,55%,13%,
Social Sciences,School Of Social sciences,Economics,709,298,23,3.50 - 3.87,3.29 - 3.65,42%,8%,
Social Sciences,School Of Social sciences,Political science,567,333,69,3.35 - 3.74,3.15 - 3.61,59%,21%,
Social Sciences,School Of Social sciences,Psychology,"1,122",613,141,3.32 - 3.76,3.21 - 3.55,55%,23%,
Social Sciences,School Of Social sciences,Social policy and public service,52,29,8,3.26 - 3.71,3.02 - 3.44,56%,28%,
Social Sciences,School Of Social sciences,Sociology,564,334,93,3.24 - 3.66,3.10 - 3.47,59%,28%,
Social Sciences,Social Ecology,"Criminolgy, law & society",268,151,89,3.26 - 3.69,3.24 - 3.58,56%,59%,
Social Sciences,Social Ecology,Psychology & social behavior,629,450,272,3.29 - 3.72,3.25 - 3.59,72%,60%,
Social Sciences,Social Ecology,Urban studies,55,37,15,3.21 - 3.56,3.21 - 3.39,67%,41%,
