Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Arts & Humanities,College Of Humanities & social sci,Art,107,44,8,2.86 - 3.59,2.46 - 3.35,41%,18%,
Arts & Humanities,College Of Humanities & social sci,Art history,70,59,8,3.08 - 3.60,2.69 - 3.18,84%,14%,
Arts & Humanities,College Of Humanities & social sci,Creative writing,106,74,15,2.86 - 3.69,2.75 - 3.40,70%,20%,
Arts & Humanities,College Of Humanities & social sci,Dance,43,32,9,2.90 - 3.71,2.76 - 3.61,74%,28%,
Arts & Humanities,College Of Humanities & social sci,English,371,319,65,2.96 - 3.61,2.83 - 3.50,86%,20%,
Arts & Humanities,College Of Humanities & social sci,History,243,205,48,2.94 - 3.54,2.78 - 3.23,84%,23%,
Arts & Humanities,College Of Humanities & social sci,Japanese language & literature,34,28,6,2.94 - 3.49,2.65 - 3.02,82%,21%,
Arts & Humanities,College Of Humanities & social sci,Liberal studies,82,64,30,2.93 - 3.59,2.87 - 3.57,78%,47%,
Arts & Humanities,College Of Humanities & social sci,Linguistics,78,67,9,2.98 - 3.58,2.89 - 3.19,86%,13%,
Arts & Humanities,College Of Humanities & social sci,Media and cultural studies,144,120,22,2.80 - 3.56,2.69 - 3.18,83%,18%,
Arts & Humanities,College Of Humanities & social sci,Music,43,25,3,3.15 - 3.76,masked,58%,12%,
Arts & Humanities,College Of Humanities & social sci,Philosophy,155,121,22,2.76 - 3.55,2.58 - 3.09,78%,18%,
Arts & Humanities,College Of Humanities & social sci,Spanish,90,74,21,2.95 - 3.58,2.85 - 3.62,82%,28%,
Arts & Humanities,College Of Humanities & social sci,"Theatre, film and digital production",369,299,52,2.93 - 3.60,2.69 - 3.24,81%,17%,
Business,College Of Humanities & social sci,Pre-business administration,34,29,22,3.01 - 3.61,3.04 - 3.69,85%,76%,
Business,School Of Business administration,Business administration,"1,630","1,055",251,3.06 - 3.72,2.83 - 3.48,65%,24%,
Computer Science,College Of Engineering,Computer science,"1,217",486,138,3.30 - 3.75,3.25 - 3.67,40%,28%,
Computer Science,College Of Engineering,Information sciences,135,58,17,3.22 - 3.75,2.97 - 3.65,43%,29%,
Education,School Of Education,"Education, society, and human development",165,131,42,2.77 - 3.47,2.59 - 3.29,79%,32%,
Engineering,College Of Engineering,Bioengineering,110,65,18,3.02 - 3.62,2.89 - 3.28,59%,28%,
Engineering,College Of Engineering,Chemical engineering,124,83,13,3.11 - 3.62,3.13 - 3.50,67%,16%,
Engineering,College Of Engineering,Computer engineering,225,60,18,3.21 - 3.72,3.05 - 3.68,27%,30%,
Engineering,College Of Engineering,Electrical engineering,208,98,16,3.07 - 3.61,2.93 - 3.34,47%,16%,
Engineering,College Of Engineering,Environmental engineering,62,32,12,3.06 - 3.56,3.02 - 3.43,52%,38%,
Engineering,College Of Engineering,Materials science & engineering,38,26,3,3.07 - 3.58,masked,68%,12%,
Engineering,College Of Engineering,Mechanical engineering,424,165,45,3.03 - 3.63,2.91 - 3.39,39%,27%,
Life Sciences,College Of Humanities & social sci,Neuroscience,83,45,7,3.06 - 3.83,3.06 - 4.00,54%,16%,
Life Sciences,College Of Natural & agricultural sci,Biochemistry,183,89,19,3.02 - 3.66,2.94 - 3.51,49%,21%,
Life Sciences,College Of Natural & agricultural sci,Biology,982,560,160,3.02 - 3.64,2.83 - 3.40,57%,29%,
Life Sciences,College Of Natural & agricultural sci,"Cell, molecular, & developmental biology",235,148,36,2.94 - 3.70,2.70 - 3.15,63%,24%,
Life Sciences,College Of Natural & agricultural sci,Entomology,11,7,4,3.02 - 3.40,masked,64%,57%,
Life Sciences,College Of Natural & agricultural sci,Environmental science,115,39,14,2.96 - 3.33,2.81 - 3.30,34%,36%,
Life Sciences,College Of Natural & agricultural sci,Microbiology,131,76,17,3.00 - 3.57,2.79 - 3.30,58%,22%,
Life Sciences,College Of Natural & agricultural sci,Neuroscience,112,83,35,3.03 - 3.61,2.79 - 3.26,74%,42%,
Life Sciences,College Of Natural & agricultural sci,Plant biology,42,21,5,2.82 - 3.63,2.60 - 2.82,50%,24%,
Other/Interdisciplinary,College Of Humanities & social sci,Global studies,164,147,21,2.85 - 3.55,2.54 - 3.01,90%,14%,
Other/Interdisciplinary,College Of Humanities & social sci,Sustainability studies,18,14,7,2.78 - 3.35,2.76 - 3.34,78%,50%,
Physical Sciences/Math,College Of Natural & agricultural sci,Chemistry,241,162,29,2.89 - 3.59,2.70 - 3.08,67%,18%,
Physical Sciences/Math,College Of Natural & agricultural sci,Geology,23,9,4,2.84 - 3.48,masked,39%,44%,
Physical Sciences/Math,College Of Natural & agricultural sci,Mathematics,339,236,45,3.02 - 3.62,2.89 - 3.56,70%,19%,
Physical Sciences/Math,College Of Natural & agricultural sci,Mathematics for secondary school,32,17,7,2.93 - 3.56,2.90 - 3.27,53%,41%,
Physical Sciences/Math,College Of Natural & agricultural sci,Physics,140,92,24,2.85 - 3.51,2.65 - 3.26,66%,26%,
Physical Sciences/Math,College Of Natural & agricultural sci,Statistics,108,62,7,3.16 - 3.68,2.81 - 3.34,57%,11%,
Public Admin,College Of Humanities & social sci,Public service - political science,70,58,8,2.85 - 3.59,2.69 - 2.94,83%,14%,
Public Admin,School Of Public policy,Public policy,111,89,15,2.77 - 3.45,2.57 - 3.01,80%,17%,
Social Sciences,College Of Humanities & social sci,Anthropology,232,200,54,2.93 - 3.63,2.72 - 3.52,86%,27%,
Social Sciences,College Of Humanities & social sci,Asian studies,50,43,4,2.63 - 3.36,masked,86%,9%,
Social Sciences,College Of Humanities & social sci,Business economics,490,334,51,3.06 - 3.65,2.80 - 3.37,68%,15%,
Social Sciences,College Of Humanities & social sci,Chicano studies,43,37,6,2.74 - 3.24,2.53 - 3.09,86%,16%,
Social Sciences,College Of Humanities & social sci,Economics,502,403,51,3.03 - 3.64,2.75 - 3.24,80%,13%,
Social Sciences,College Of Humanities & social sci,Economics/administrative studies,28,22,5,2.77 - 3.58,2.73 - 3.50,79%,23%,
Social Sciences,College Of Humanities & social sci,Ethnic studies,16,15,4,2.96 - 3.54,masked,94%,27%,
Social Sciences,College Of Humanities & social sci,Gender and sexuality studies,31,29,6,2.95 - 3.73,2.68 - 3.02,94%,21%,
Social Sciences,College Of Humanities & social sci,Political science,396,333,67,2.91 - 3.57,2.66 - 3.14,84%,20%,
