Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Arts & Humanities,College Of Humanities & social sci,Art,110,31,6,3.06 - 3.67,3.39 - 3.75,28%,19%,
Arts & Humanities,College Of Humanities & social sci,Art history,48,40,4,3.03 - 3.63,masked,83%,10%,
Arts & Humanities,College Of Humanities & social sci,Art history/administration studies,47,32,6,2.97 - 3.56,3.31 - 3.72,68%,19%,
Arts & Humanities,College Of Humanities & social sci,Comparative literature,11,10,3,2.96 - 3.27,masked,91%,30%,
Arts & Humanities,College Of Humanities & social sci,Creative writing,76,58,24,2.86 - 3.45,2.75 - 3.34,76%,41%,
Arts & Humanities,College Of Humanities & social sci,Dance,28,21,8,2.81 - 3.60,2.78 - 3.46,75%,38%,
Arts & Humanities,College Of Humanities & social sci,English,320,267,68,2.91 - 3.58,2.81 - 3.42,83%,25%,
Arts & Humanities,College Of Humanities & social sci,History,212,173,46,2.78 - 3.50,2.70 - 3.30,82%,27%,
Arts & Humanities,College Of Humanities & social sci,History/administration studies,20,15,4,2.47 - 3.56,masked,75%,27%,
Arts & Humanities,College Of Humanities & social sci,Japanese language & literature,33,27,7,3.01 - 3.41,2.82 - 3.19,82%,26%,
Arts & Humanities,College Of Humanities & social sci,Language,18,16,6,2.69 - 3.39,2.56 - 3.40,89%,38%,
Arts & Humanities,College Of Humanities & social sci,Liberal studies,112,76,36,2.83 - 3.45,2.79 - 3.32,68%,47%,
Arts & Humanities,College Of Humanities & social sci,Linguistics,76,63,9,2.88 - 3.66,2.64 - 3.03,83%,14%,
Arts & Humanities,College Of Humanities & social sci,Media and cultural studies,128,113,22,3.02 - 3.63,2.82 - 3.15,88%,19%,
Arts & Humanities,College Of Humanities & social sci,Music,41,33,6,2.92 - 3.50,2.66 - 3.21,80%,18%,
Arts & Humanities,College Of Humanities & social sci,Philosophy,120,105,21,2.92 - 3.55,2.68 - 3.42,88%,20%,
Arts & Humanities,College Of Humanities & social sci,Spanish,65,55,20,2.80 - 3.33,2.66 - 3.25,85%,36%,
Arts & Humanities,College Of Humanities & social sci,"Theatre, film and digital production",271,221,36,2.97 - 3.57,2.68 - 3.41,82%,16%,
Business,College Of Humanities & social sci,Business economics,282,203,30,3.00 - 3.67,2.63 - 3.20,72%,15%,
