Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Architecture,School Of The arts & architecture,Architectural studies,148,32,14,3.72 - 3.91,3.48 - 3.89,22%,44%,
Arts & Humanities,College Of Letters & science,American literature & culture,44,32,21,3.41 - 3.73,3.42 - 3.67,73%,66%,
Arts & Humanities,College Of Letters & science,Applied linguistics,14,8,4,3.66 - 3.85,masked,57%,50%,
Arts & Humanities,College Of Letters & science,Arabic,11,6,5,3.43 - 3.58,3.40 - 3.59,55%,83%,
Arts & Humanities,College Of Letters & science,Art history,143,74,48,3.49 - 3.86,3.43 - 3.88,52%,65%,
Arts & Humanities,College Of Letters & science,Chinese,72,33,22,3.29 - 3.77,3.29 - 3.78,46%,67%,
Arts & Humanities,College Of Letters & science,Comparative literature,66,39,24,3.24 - 3.74,3.19 - 3.63,59%,62%,
Arts & Humanities,College Of Letters & science,English,643,272,145,3.58 - 3.89,3.56 - 3.89,42%,53%,
Arts & Humanities,College Of Letters & science,French,21,10,5,3.58 - 3.76,3.57 - 3.72,48%,50%,
Arts & Humanities,College Of Letters & science,Japanese,76,49,30,3.45 - 3.87,3.34 - 3.81,64%,61%,
Arts & Humanities,College Of Letters & science,Jewish studies,8,3,3,masked,masked,38%,100%,
Arts & Humanities,College Of Letters & science,Korean,23,13,10,3.57 - 3.83,3.58 - 3.82,57%,77%,
Arts & Humanities,College Of Letters & science,Linguistics,121,77,50,3.54 - 3.78,3.49 - 3.74,64%,65%,
Arts & Humanities,College Of Letters & science,Linguistics & asian languages & cultures,48,26,16,3.55 - 3.84,3.51 - 3.71,54%,62%,
Arts & Humanities,College Of Letters & science,Linguistics & computer science,42,15,12,3.46 - 3.66,3.43 - 3.64,36%,80%,
Arts & Humanities,College Of Letters & science,Linguistics & psychology,45,21,10,3.55 - 3.86,3.53 - 3.82,47%,48%,
Arts & Humanities,College Of Letters & science,Music history,13,3,3,masked,masked,23%,100%,
Arts & Humanities,College Of Letters & science,Philosophy,380,185,100,3.57 - 3.86,3.51 - 3.80,49%,54%,
Arts & Humanities,College Of Letters & science,Pre-history,479,306,213,3.47 - 3.92,3.42 - 3.90,64%,70%,
Arts & Humanities,College Of Letters & science,Spanish,70,38,16,3.24 - 3.81,3.22 - 3.70,54%,42%,
Arts & Humanities,School Of The arts & architecture,Art,193,25,19,3.28 - 3.67,3.21 - 3.52,13%,76%,
Arts & Humanities,School Of The arts & architecture,Dance,19,6,6,2.98 - 3.54,2.98 - 3.54,32%,100%,
Arts & Humanities,School Of The arts & architecture,Design media arts,206,9,9,3.56 - 3.76,3.56 - 3.76,4%,100%,
Arts & Humanities,School Of The arts & architecture,Ethnomusicology,33,4,3,masked,masked,12%,75%,
Arts & Humanities,School Of The arts & architecture,Music,84,13,11,3.56 - 3.80,3.60 - 3.77,15%,85%,
Arts & Humanities,School Of The arts & architecture,World arts & culture,24,7,4,3.61 - 3.82,masked,29%,57%,
Arts & Humanities,"School Of Theater, film and television",Film & television,586,9,7,3.62 - 3.98,3.61 - 3.94,2%,78%,
Arts & Humanities,"School Of Theater, film and television",Theater,212,12,10,3.62 - 3.88,3.59 - 3.89,6%,83%,
Business,College Of Letters & science,Pre-business economics,"2,011",212,108,3.85 - 4.00,3.81 - 4.00,11%,51%,
Computer Science,School Of Engineering & applied sci,Computer science,"1,288",69,40,3.88 - 4.00,3.85 - 4.00,5%,58%,
Engineering,School Of Engineering & applied sci,Aerospace engineering,161,25,15,3.78 - 4.00,3.75 - 3.96,16%,60%,
Engineering,School Of Engineering & applied sci,Bioengineering,165,17,8,3.85 - 4.00,3.90 - 4.00,10%,47%,
Engineering,School Of Engineering & applied sci,Chemical engineering,236,61,24,3.85 - 3.99,3.84 - 3.95,26%,39%,
Engineering,School Of Engineering & applied sci,Civil engineering,221,38,18,3.81 - 4.00,3.76 - 3.98,17%,47%,
Engineering,School Of Engineering & applied sci,Computer science & engineering,375,44,14,3.88 - 4.00,3.83 - 3.95,12%,32%,
Engineering,School Of Engineering & applied sci,Electrical engineering,410,98,59,3.80 - 4.00,3.78 - 4.00,24%,60%,
Engineering,School Of Engineering & applied sci,Materials engineering,68,14,5,3.85 - 3.98,3.79 - 4.00,21%,36%,
Engineering,School Of Engineering & applied sci,Mechanical engineering,576,59,21,3.81 - 4.00,3.70 - 3.94,10%,36%,
Life Sciences,College Of Letters & science,Biochemistry,393,111,53,3.65 - 3.94,3.61 - 3.93,28%,48%,
