Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Architecture,College Of Environmental design,Architecture,212,74,67,3.51 - 3.90,3.53 - 3.88,35%,91%,
Architecture,College Of Environmental design,Landscape architecture,24,7,6,3.25 - 3.61,3.19 - 3.70,29%,86%,
Architecture,College Of Environmental design,Sustainable environmental design,27,3,3,masked,masked,11%,100%,
Arts & Humanities,College Of Letters & science,Art,178,73,43,3.56 - 3.82,3.55 - 3.86,41%,59%,
Arts & Humanities,College Of Letters & science,Chinese language & literature,96,22,10,3.63 - 3.88,3.55 - 3.78,23%,45%,
Arts & Humanities,College Of Letters & science,Comparative literature,69,23,13,3.50 - 3.90,3.61 - 3.91,33%,57%,
Arts & Humanities,College Of Letters & science,Dance & performance studies,11,4,4,masked,masked,36%,100%,
Arts & Humanities,College Of Letters & science,"East asian religion, thought, and culture",41,12,3,3.72 - 3.93,masked,29%,25%,
Arts & Humanities,College Of Letters & science,English,628,275,161,3.55 - 3.90,3.54 - 3.88,44%,59%,
Arts & Humanities,College Of Letters & science,Film,233,67,40,3.63 - 3.88,3.60 - 3.81,29%,60%,
Arts & Humanities,College Of Letters & science,French,25,15,6,3.48 - 3.88,3.65 - 3.92,60%,40%,
Arts & Humanities,College Of Letters & science,German,13,5,4,3.87 - 4.00,masked,38%,80%,
Arts & Humanities,College Of Letters & science,History,351,96,34,3.73 - 4.00,3.72 - 4.00,27%,35%,
Arts & Humanities,College Of Letters & science,History of art,113,47,20,3.64 - 3.88,3.58 - 3.74,42%,43%,
Arts & Humanities,College Of Letters & science,Japanese language & literature,54,20,9,3.67 - 3.88,3.64 - 3.84,37%,45%,
Arts & Humanities,College Of Letters & science,Linguistics,162,32,18,3.69 - 3.91,3.72 - 3.90,20%,56%,
Arts & Humanities,College Of Letters & science,Music,66,18,12,3.43 - 3.87,3.52 - 3.83,27%,67%,
Arts & Humanities,College Of Letters & science,Philosophy,341,157,84,3.61 - 3.90,3.61 - 3.90,46%,54%,
Arts & Humanities,College Of Letters & science,Rhetoric,99,49,37,3.51 - 3.75,3.49 - 3.77,49%,76%,
Arts & Humanities,College Of Letters & science,South & southeast asian studies,14,6,5,3.54 - 3.89,3.52 - 3.80,43%,83%,
Arts & Humanities,College Of Letters & science,Spanish,51,15,7,3.57 - 3.91,3.57 - 3.89,29%,47%,
Arts & Humanities,College Of Letters & science,Spanish - option d,28,9,4,3.43 - 3.65,masked,32%,44%,
Arts & Humanities,College Of Letters & science,Theater and performance studies,107,51,25,3.53 - 3.92,3.52 - 3.91,48%,49%,
Business,School Of Business administration,Business administration,"1,839",106,97,3.84 - 4.00,3.84 - 4.00,6%,92%,
Computer Science,College Of Letters & science,Computer science,858,58,51,3.89 - 4.00,3.89 - 4.00,7%,88%,
Engineering,College Of Chemistry,Chemical engineering,174,42,22,3.79 - 4.00,3.79 - 4.00,24%,52%,
Engineering,College Of Chemistry,Chemical engineering and materials science and engineering,30,9,7,3.75 - 3.91,3.76 - 3.97,30%,78%,
Engineering,College Of Chemistry,Chemical engineering and nuclear engineering,26,4,3,masked,masked,15%,75%,
Engineering,College Of Engineering,Bioengineering,144,12,8,3.78 - 4.00,3.88 - 4.00,8%,67%,
Engineering,College Of Engineering,Civil engineering,229,30,20,3.77 - 3.95,3.80 - 3.98,13%,67%,
Engineering,College Of Engineering,Electrical engineering - computer science,"1,301",124,99,3.88 - 4.00,3.89 - 4.00,10%,80%,
Engineering,College Of Engineering,Energy engineering,28,3,3,masked,masked,11%,100%,
Engineering,College Of Engineering,Engineering physics,24,3,3,masked,masked,13%,100%,
Engineering,College Of Engineering,Industrial engineering & operations research engineering,38,9,8,3.64 - 3.93,3.64 - 3.93,24%,89%,
Engineering,College Of Engineering,Mechanical engineering,590,77,55,3.83 - 4.00,3.83 - 4.00,13%,71%,
Engineering,College Of Engineering,Nuclear engineering,26,11,7,3.61 - 3.75,3.66 - 3.75,42%,64%,
Engineering,College Of Letters & science,Operations research & management science,17,8,6,3.60 - 3.91,3.60 - 3.72,47%,75%,
Life Sciences,College Of Letters & science,Environmental economics & policy,74,30,22,3.63 - 3.87,3.63 - 3.88,41%,73%,
Life Sciences,College Of Letters & science,Integrative biology,148,33,21,3.72 - 3.90,3.66 - 3.86,22%,64%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl1 - 1,351,87,34,3.76 - 3.95,3.75 - 3.91,25%,39%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl1 - 2,46,10,6,3.70 - 3.93,3.46 - 3.79,22%,60%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl1 - 3,71,14,7,3.51 - 3.95,3.45 - 3.90,20%,50%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl2 - 2,185,43,17,3.65 - 3.93,3.62 - 3.86,23%,40%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl2 - 3,169,21,8,3.64 - 3.92,3.63 - 3.94,12%,38%,
Life Sciences,College Of Natural resources,Conservation & resource studies,67,23,17,3.27 - 3.76,3.37 - 3.78,34%,74%,
Life Sciences,College Of Natural resources,Environmental economics & policy,109,33,29,3.47 - 3.80,3.43 - 3.77,30%,88%,
Life Sciences,College Of Natural resources,Environmental science,83,12,10,3.58 - 3.90,3.63 - 3.91,14%,83%,
Life Sciences,College Of Natural resources,Forestry & natural resources,18,5,3,3.33 - 3.95,masked,28%,60%,
Life Sciences,College Of Natural resources,Genetics & plant biology,28,8,5,3.61 - 3.85,3.64 - 3.82,29%,63%,
Life Sciences,College Of Natural resources,Microbial biology,75,23,15,3.68 - 3.92,3.59 - 3.90,31%,65%,
Life Sciences,College Of Natural resources,Molecular environmental biology,151,26,15,3.46 - 3.86,3.41 - 3.84,17%,58%,
Life Sciences,College Of Natural resources,Society and environment,54,21,19,3.60 - 3.79,3.60 - 3.80,39%,90%,
Other/Interdisciplinary,College Of Letters & science,Classical civilization,13,4,3,masked,masked,31%,75%,
Other/Interdisciplinary,College Of Letters & science,Cognitive science,149,28,18,3.72 - 3.94,3.63 - 3.93,19%,64%,
Other/Interdisciplinary,College Of Letters & science,Global studies,212,48,30,3.68 - 3.95,3.65 - 3.93,23%,63%,
Other/Interdisciplinary,College Of Letters & science,Interdisciplinary studies,62,31,17,3.60 - 3.92,3.35 - 3.76,50%,55%,
Other/Interdisciplinary,College Of Letters & science,Legal studies,81,33,23,3.58 - 3.91,3.53 - 3.85,41%,70%,
Other/Interdisciplinary,College Of Letters & science,Media studies,497,224,144,3.60 - 3.94,3.54 - 3.87,45%,64%,
Other/Interdisciplinary,College Of Letters & science,Near eastern civilizations,10,5,3,3.72 - 3.86,masked,50%,60%,
Other/Interdisciplinary,College Of Natural resources,Nutritional science,163,19,15,3.65 - 3.91,3.66 - 3.89,12%,79%,
Physical Sciences/Math,College Of Chemistry,Chemical biology,170,27,17,3.76 - 3.95,3.79 - 3.94,16%,63%,
Physical Sciences/Math,College Of Chemistry,Chemistry,228,52,23,3.74 - 3.97,3.75 - 3.98,23%,44%,
Physical Sciences/Math,College Of Engineering,Materials science & engineering,46,8,5,3.62 - 3.86,3.79 - 3.84,17%,63%,
Physical Sciences/Math,College Of Letters & science,Applied mathematics,372,147,109,3.76 - 4.00,3.76 - 4.00,40%,74%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,66,12,6,3.60 - 3.92,3.63 - 3.98,18%,50%,
Physical Sciences/Math,College Of Letters & science,Chemistry,30,13,8,3.53 - 3.87,3.45 - 3.76,43%,62%,
Physical Sciences/Math,College Of Letters & science,Geophysics,8,5,3,3.53 - 3.67,masked,63%,60%,
Physical Sciences/Math,College Of Letters & science,Mathematics,318,74,36,3.62 - 3.92,3.64 - 3.99,23%,49%,
Physical Sciences/Math,College Of Letters & science,Physics,204,58,42,3.62 - 4.00,3.62 - 4.00,28%,72%,
Physical Sciences/Math,College Of Letters & science,Statistics,258,82,56,3.75 - 4.00,3.77 - 4.00,32%,68%,
Public Admin,College Of Letters & science,Social welfare,96,34,23,3.62 - 4.00,3.58 - 3.88,35%,68%,
Public Health,College Of Letters & science,Public health,163,30,20,3.54 - 3.86,3.55 - 3.86,18%,67%,
Social Sciences,College Of Environmental design,Urban studies,39,11,8,3.18 - 3.77,3.16 - 3.76,28%,73%,
Social Sciences,College Of Letters & science,African-american studies,36,4,3,masked,masked,11%,75%,
Social Sciences,College Of Letters & science,American studies,14,9,7,3.43 - 3.65,3.47 - 3.69,64%,78%,
Social Sciences,College Of Letters & science,Anthropology,375,111,57,3.54 - 3.93,3.54 - 3.90,30%,51%,
Social Sciences,College Of Letters & science,Economics,"1,368",380,286,3.78 - 4.00,3.78 - 4.00,28%,75%,
Social Sciences,College Of Letters & science,Ethnic studies,35,6,5,3.50 - 3.90,3.44 - 3.66,17%,83%,
Social Sciences,College Of Letters & science,Gender & women's studies,116,19,10,3.53 - 3.83,3.55 - 3.80,16%,53%,
Social Sciences,College Of Letters & science,Geography,79,19,11,3.68 - 4.00,3.66 - 3.89,24%,58%,
Social Sciences,College Of Letters & science,Political economy,190,65,53,3.60 - 3.97,3.60 - 3.99,34%,82%,
Social Sciences,College Of Letters & science,Political science,945,313,193,3.62 - 3.94,3.59 - 3.92,33%,62%,
Social Sciences,College Of Letters & science,Psychology,"1,122",130,74,3.73 - 3.98,3.67 - 3.98,12%,57%,
Social Sciences,College Of Letters & science,Sociology,"1,015",302,148,3.65 - 3.94,3.56 - 3.90,30%,49%,
Undeclared,College Of Letters & science,Undeclared,7,7,6,3.83 - 3.83,3.83 - 3.83,100%,86%,
